Scrape_Timestamp,Days_to_Departure,Departure_Date,Day_of_Week,Departure_Time,Arrival_Time,Source_City,Destination_City,Airline,Flight_Number,Total_Duration_Mins,Number_of_Stops,CO2_Emissions_Grams,Price_Level,Flight_Category,Price_INR
2026-06-02 17:38:54,60,2026-08-01,Saturday,6:25 AM,7:35 AM,BLR,HYD,IndiGo,,70,0,52000,,Cheapest,8672
2026-06-02 17:39:06,1,2026-06-03,Wednesday,12:45 PM,1:55 PM,BLR,MAA,IndiGo,,70,0,36000,,Best,8079
2026-06-02 17:39:06,1,2026-06-03,Wednesday,12:45 PM,1:55 PM,BLR,MAA,IndiGo,,70,0,36000,,Cheapest,8079
2026-06-02 17:39:23,3,2026-06-05,Friday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,35000,Typical,Best,8079
2026-06-02 17:39:23,3,2026-06-05,Friday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,35000,Typical,Cheapest,8079
2026-06-02 17:39:37,7,2026-06-09,Tuesday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,35000,Typical,Best,8079
2026-06-02 17:39:37,7,2026-06-09,Tuesday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,35000,Typical,Cheapest,8079
2026-06-02 17:39:48,14,2026-06-16,Tuesday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,35000,Typical,Best,8079
2026-06-02 17:39:48,14,2026-06-16,Tuesday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,35000,Typical,Cheapest,8079
2026-06-02 17:40:04,30,2026-07-02,Thursday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,35000,Typical,Best,8079
2026-06-02 17:40:04,30,2026-07-02,Thursday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,35000,Typical,Cheapest,8079
2026-06-02 17:40:17,60,2026-08-01,Saturday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,36000,High,Best,8079
2026-06-02 17:40:17,60,2026-08-01,Saturday,7:15 AM,8:15 AM,BLR,MAA,IndiGo,,60,0,36000,High,Cheapest,8079
2026-06-02 17:40:31,1,2026-06-03,Wednesday,10:20 PM,1:00 AM,BLR,CCU,IndiGo,,160,0,108000,High,Best,16624
2026-06-02 17:40:31,1,2026-06-03,Wednesday,6:15 PM,11:30 PM,BLR,CCU,IndiGo,AA 133,315,1,133000,High,Cheapest,16141
2026-06-02 17:40:49,3,2026-06-05,Friday,5:00 AM,7:35 AM,BLR,CCU,IndiGo,,155,0,108000,High,Best,14270
2026-06-02 17:40:49,3,2026-06-05,Friday,5:00 AM,7:35 AM,BLR,CCU,IndiGo,,155,0,108000,High,Cheapest,14270
2026-06-02 17:41:02,7,2026-06-09,Tuesday,7:45 PM,12:25 AM,BLR,CCU,IndiGo,YD 146,280,1,146000,High,Best,13211
2026-06-02 17:41:02,7,2026-06-09,Tuesday,7:45 PM,12:25 AM,BLR,CCU,IndiGo,YD 146,280,1,146000,High,Cheapest,13211
2026-06-02 17:41:18,14,2026-06-16,Tuesday,6:30 AM,9:10 AM,BLR,CCU,IndiGo,,160,0,114000,,Best,13434
2026-06-02 17:41:18,14,2026-06-16,Tuesday,5:15 PM,11:30 PM,BLR,CCU,IndiGo,AA 156,375,1,156000,,Cheapest,13211
2026-06-02 17:41:30,30,2026-07-02,Thursday,11:35 AM,4:20 PM,BLR,CCU,IndiGo,YD 142,285,1,142000,Typical,Best,12096
2026-06-02 17:41:30,30,2026-07-02,Thursday,11:35 AM,4:20 PM,BLR,CCU,IndiGo,YD 142,285,1,142000,Typical,Cheapest,12096
2026-06-02 17:41:45,60,2026-08-01,Saturday,6:30 AM,9:10 AM,BLR,CCU,IndiGo,,160,0,111000,High,Best,12111
2026-06-02 17:41:45,60,2026-08-01,Saturday,6:30 AM,9:10 AM,BLR,CCU,IndiGo,,160,0,111000,High,Cheapest,12111
2026-06-02 17:42:04,1,2026-06-03,Wednesday,1:05 AM,2:35 AM,BLR,PNQ,IndiGo,,90,0,59000,Typical,Best,9400
2026-06-02 17:42:04,1,2026-06-03,Wednesday,1:05 AM,2:35 AM,BLR,PNQ,IndiGo,,90,0,59000,Typical,Cheapest,9400
2026-06-02 17:42:17,3,2026-06-05,Friday,1:05 AM,2:35 AM,BLR,PNQ,IndiGo,,90,0,59000,Typical,Best,9400
2026-06-02 17:42:17,3,2026-06-05,Friday,1:05 AM,2:35 AM,BLR,PNQ,IndiGo,,90,0,59000,Typical,Cheapest,9400
2026-06-02 17:42:33,7,2026-06-09,Tuesday,1:05 AM,2:35 AM,BLR,PNQ,IndiGo,,90,0,59000,Typical,Best,9400
2026-06-02 17:42:33,7,2026-06-09,Tuesday,1:05 AM,2:35 AM,BLR,PNQ,IndiGo,,90,0,59000,Typical,Cheapest,9400
2026-06-02 17:42:43,14,2026-06-16,Tuesday,1:05 AM,2:35 AM,BLR,PNQ,IndiGo,,90,0,59000,Typical,Best,9400
2026-06-02 17:42:43,14,2026-06-16,Tuesday,1:05 AM,2:35 AM,BLR,PNQ,IndiGo,,90,0,59000,Typical,Cheapest,9400
2026-06-02 17:43:00,30,2026-07-02,Thursday,5:10 AM,6:50 AM,BLR,PNQ,Akasa Air,,100,0,64000,High,Best,8895
2026-06-02 17:43:00,30,2026-07-02,Thursday,5:10 AM,6:50 AM,BLR,PNQ,Akasa Air,,100,0,64000,High,Cheapest,8895
2026-06-02 17:43:10,60,2026-08-01,Saturday,4:30 AM,5:55 AM,BLR,PNQ,IndiGo,,85,0,61000,High,Best,8878
2026-06-02 17:43:10,60,2026-08-01,Saturday,8:00 AM,7:45 PM,BLR,PNQ,Star Air,DC 198,705,1,198000,High,Cheapest,8133
2026-06-02 17:43:26,1,2026-06-03,Wednesday,11:05 PM,6:10 AM,BLR,AMD,IndiGo,NQ 114,425,1,114000,,Best,12603
2026-06-02 17:43:26,1,2026-06-03,Wednesday,1:00 PM,8:15 PM,BLR,AMD,IndiGo,OM 115,435,1,115000,,Cheapest,12472
2026-06-02 17:43:40,3,2026-06-05,Friday,6:25 AM,10:40 AM,BLR,AMD,IndiGo,YD 127,255,1,127000,High,Best,12105
2026-06-02 17:43:40,3,2026-06-05,Friday,6:25 AM,10:40 AM,BLR,AMD,IndiGo,YD 127,255,1,127000,High,Cheapest,12105
2026-06-02 17:43:57,7,2026-06-09,Tuesday,1:05 AM,6:10 AM,BLR,AMD,IndiGo,NQ 114,305,1,114000,,Best,10792
2026-06-02 17:43:57,7,2026-06-09,Tuesday,1:05 AM,6:10 AM,BLR,AMD,IndiGo,NQ 114,305,1,114000,,Cheapest,10792
2026-06-02 17:44:11,14,2026-06-16,Tuesday,5:10 AM,7:20 AM,BLR,AMD,IndiGo,,130,0,95000,Typical,Best,10212
2026-06-02 17:44:11,14,2026-06-16,Tuesday,5:10 AM,7:20 AM,BLR,AMD,IndiGo,,130,0,95000,Typical,Cheapest,10212
2026-06-02 17:44:23,30,2026-07-02,Thursday,5:10 AM,7:20 AM,BLR,AMD,IndiGo,,130,0,96000,Typical,Best,8980
2026-06-02 17:44:23,30,2026-07-02,Thursday,5:10 AM,7:20 AM,BLR,AMD,IndiGo,,130,0,96000,Typical,Cheapest,8980
2026-06-02 17:44:41,60,2026-08-01,Saturday,5:10 AM,7:20 AM,BLR,AMD,IndiGo,,130,0,98000,Typical,Best,8980
2026-06-02 17:44:41,60,2026-08-01,Saturday,5:10 AM,7:20 AM,BLR,AMD,IndiGo,,130,0,98000,Typical,Cheapest,8980
2026-06-02 17:44:59,1,2026-06-03,Wednesday,4:30 AM,3:10 PM,BLR,STV,IndiGo,NQ 95,640,1,95000,Typical,Best,11881
2026-06-02 17:44:59,1,2026-06-03,Wednesday,4:30 AM,3:10 PM,BLR,STV,IndiGo,NQ 95,640,1,95000,Typical,Cheapest,11881
2026-06-02 17:45:13,3,2026-06-05,Friday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,78000,High,Best,13451
2026-06-02 17:45:13,3,2026-06-05,Friday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,78000,High,Cheapest,13451
2026-06-02 17:45:26,7,2026-06-09,Tuesday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,78000,,Best,11839
2026-06-02 17:45:26,7,2026-06-09,Tuesday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,78000,,Cheapest,11839
2026-06-02 17:45:38,14,2026-06-16,Tuesday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,97000,Typical,Best,12138
2026-06-02 17:45:38,14,2026-06-16,Tuesday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,97000,Typical,Cheapest,12138
2026-06-02 17:45:51,30,2026-07-02,Thursday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,79000,High,Best,12349
2026-06-02 17:45:51,30,2026-07-02,Thursday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,79000,High,Cheapest,12349
2026-06-02 17:46:06,60,2026-08-01,Saturday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,80000,,Best,11740
2026-06-02 17:46:06,60,2026-08-01,Saturday,12:55 PM,2:50 PM,BLR,STV,IndiGo,,115,0,80000,,Cheapest,11740
2026-06-02 17:46:22,1,2026-06-03,Wednesday,4:50 PM,6:30 PM,BLR,VTZ,Air India ExpressAir India,,100,0,75000,High,Best,13232
2026-06-02 17:46:22,1,2026-06-03,Wednesday,4:50 PM,6:30 PM,BLR,VTZ,Air India ExpressAir India,,100,0,75000,High,Cheapest,13232
2026-06-02 17:46:39,3,2026-06-05,Friday,12:30 PM,3:55 PM,BLR,VTZ,Air India Express,YD 133,205,1,133000,High,Best,11696
2026-06-02 17:46:39,3,2026-06-05,Friday,12:45 PM,5:55 PM,BLR,VTZ,IndiGo,AA 91,310,1,91000,High,Cheapest,11251
2026-06-02 17:46:50,7,2026-06-09,Tuesday,10:10 AM,1:20 PM,BLR,VTZ,IndiGo,JB 90,190,1,90000,Typical,Best,10186
2026-06-02 17:46:50,7,2026-06-09,Tuesday,10:10 AM,1:20 PM,BLR,VTZ,IndiGo,JB 90,190,1,90000,Typical,Cheapest,10186
2026-06-02 17:47:00,14,2026-06-16,Tuesday,12:40 PM,2:10 PM,BLR,VTZ,IndiGo,,90,0,64000,Typical,Best,10100
2026-06-02 17:47:00,14,2026-06-16,Tuesday,12:40 PM,2:10 PM,BLR,VTZ,IndiGo,,90,0,64000,Typical,Cheapest,10100
2026-06-02 17:47:15,30,2026-07-02,Thursday,12:40 PM,2:10 PM,BLR,VTZ,IndiGo,,90,0,65000,Typical,Best,9163
2026-06-02 17:47:15,30,2026-07-02,Thursday,12:40 PM,2:10 PM,BLR,VTZ,IndiGo,,90,0,65000,Typical,Cheapest,9163
2026-06-02 17:47:29,60,2026-08-01,Saturday,12:40 PM,2:10 PM,BLR,VTZ,IndiGo,,90,0,65000,High,Best,9163
2026-06-02 17:47:29,60,2026-08-01,Saturday,12:40 PM,2:10 PM,BLR,VTZ,IndiGo,,90,0,65000,High,Cheapest,9163
2026-06-02 17:47:45,1,2026-06-03,Wednesday,7:10 AM,9:40 AM,BLR,JAI,IndiGo,,150,0,111000,High,Best,15967
2026-06-02 17:47:45,1,2026-06-03,Wednesday,7:10 AM,9:40 AM,BLR,JAI,IndiGo,,150,0,111000,High,Cheapest,15967
2026-06-02 17:47:56,3,2026-06-05,Friday,9:35 AM,12:05 PM,BLR,JAI,IndiGo,,150,0,105000,Typical,Best,14053
2026-06-02 17:47:56,3,2026-06-05,Friday,9:35 AM,12:05 PM,BLR,JAI,IndiGo,,150,0,105000,Typical,Cheapest,14053
2026-06-02 17:48:06,7,2026-06-09,Tuesday,9:35 AM,12:05 PM,BLR,JAI,IndiGo,,150,0,105000,,Best,14635
2026-06-02 17:48:06,7,2026-06-09,Tuesday,9:35 AM,12:05 PM,BLR,JAI,IndiGo,,150,0,105000,,Cheapest,14635
2026-06-02 17:48:18,14,2026-06-16,Tuesday,6:45 AM,12:50 PM,BLR,JAI,IndiGo,DR 154,365,1,154000,,Best,15840
2026-06-02 17:48:18,14,2026-06-16,Tuesday,6:45 AM,12:50 PM,BLR,JAI,IndiGo,DR 154,365,1,154000,,Cheapest,15840
2026-06-02 17:48:30,30,2026-07-02,Thursday,4:00 PM,6:20 PM,BLR,JAI,IndiGo,,140,0,107000,High,Best,14862
2026-06-02 17:48:30,30,2026-07-02,Thursday,4:00 PM,6:20 PM,BLR,JAI,IndiGo,,140,0,107000,High,Cheapest,14862
2026-06-02 17:48:43,60,2026-08-01,Saturday,9:35 AM,12:05 PM,BLR,JAI,IndiGo,,150,0,108000,,Best,13374
2026-06-02 17:48:43,60,2026-08-01,Saturday,9:35 AM,12:05 PM,BLR,JAI,IndiGo,,150,0,108000,,Cheapest,13374
2026-06-02 17:48:54,1,2026-06-03,Wednesday,5:30 AM,6:40 AM,BLR,COK,Air India ExpressAir India,,70,0,48000,High,Best,10698
2026-06-02 17:48:54,1,2026-06-03,Wednesday,5:30 AM,6:40 AM,BLR,COK,Air India ExpressAir India,,70,0,48000,High,Cheapest,10698
2026-06-02 17:49:05,3,2026-06-05,Friday,8:40 AM,9:55 AM,BLR,COK,Air India ExpressAir India,,75,0,57000,High,Best,7794
2026-06-02 17:49:05,3,2026-06-05,Friday,8:40 AM,9:55 AM,BLR,COK,Air India ExpressAir India,,75,0,57000,High,Cheapest,7794
2026-06-02 17:49:21,7,2026-06-09,Tuesday,5:30 AM,6:40 AM,BLR,COK,Air India ExpressAir India,,70,0,48000,High,Best,7794
2026-06-02 17:49:21,7,2026-06-09,Tuesday,5:30 AM,6:40 AM,BLR,COK,Air India ExpressAir India,,70,0,48000,High,Cheapest,7794
2026-06-02 17:49:37,14,2026-06-16,Tuesday,7:05 AM,8:05 AM,BLR,COK,IndiGo,,60,0,45000,Typical,Best,7467
2026-06-02 17:49:37,14,2026-06-16,Tuesday,7:05 AM,8:05 AM,BLR,COK,IndiGo,,60,0,45000,Typical,Cheapest,7467
2026-06-02 17:49:48,30,2026-07-02,Thursday,3:15 PM,4:30 PM,BLR,COK,Akasa Air,,75,0,43000,Typical,Best,6712
2026-06-02 17:49:48,30,2026-07-02,Thursday,3:15 PM,4:30 PM,BLR,COK,Akasa Air,,75,0,43000,Typical,Cheapest,6712
2026-06-02 17:50:01,60,2026-08-01,Saturday,7:05 AM,8:05 AM,BLR,COK,IndiGo,,60,0,47000,High,Best,7467
2026-06-02 17:50:01,60,2026-08-01,Saturday,7:05 AM,8:05 AM,BLR,COK,IndiGo,,60,0,47000,High,Cheapest,7467
2026-06-02 17:50:13,1,2026-06-03,Wednesday,3:00 AM,9:10 AM,BLR,IXC,IndiGo,EL 154,370,1,154000,,Best,23641
2026-06-02 17:50:13,1,2026-06-03,Wednesday,10:00 AM,4:35 PM,BLR,IXC,IndiGo,OM 166,395,1,166000,,Cheapest,23562
2026-06-02 17:50:31,3,2026-06-05,Friday,8:30 PM,11:40 PM,BLR,IXC,IndiGo,,190,0,129000,,Best,19924
2026-06-02 17:50:31,3,2026-06-05,Friday,10:00 AM,4:35 PM,BLR,IXC,IndiGo,OM 166,395,1,166000,,Cheapest,19836
2026-06-02 17:50:48,7,2026-06-09,Tuesday,4:40 AM,7:40 AM,BLR,IXC,IndiGo,,180,0,136000,High,Best,17989
2026-06-02 17:50:48,7,2026-06-09,Tuesday,8:30 PM,11:40 PM,BLR,IXC,IndiGo,,190,0,129000,High,Cheapest,17674
2026-06-02 17:51:01,14,2026-06-16,Tuesday,8:30 PM,11:40 PM,BLR,IXC,IndiGo,,190,0,129000,High,Best,16451
2026-06-02 17:51:01,14,2026-06-16,Tuesday,8:30 PM,11:40 PM,BLR,IXC,IndiGo,,190,0,129000,High,Cheapest,16451
2026-06-02 17:51:17,30,2026-07-02,Thursday,8:30 PM,11:40 PM,BLR,IXC,IndiGo,,190,0,131000,Typical,Best,14321
2026-06-02 17:51:17,30,2026-07-02,Thursday,8:30 PM,11:40 PM,BLR,IXC,IndiGo,,190,0,131000,Typical,Cheapest,14321
2026-06-02 17:51:30,60,2026-08-01,Saturday,8:30 PM,11:40 PM,BLR,IXC,IndiGo,,190,0,132000,High,Best,14321
2026-06-02 17:51:30,60,2026-08-01,Saturday,8:30 PM,11:40 PM,BLR,IXC,IndiGo,,190,0,132000,High,Cheapest,14321
2026-06-02 17:51:41,1,2026-06-03,Wednesday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,85000,,Best,13562
2026-06-02 17:51:41,1,2026-06-03,Wednesday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,85000,,Cheapest,13562
2026-06-02 17:51:54,3,2026-06-05,Friday,7:30 AM,9:25 AM,BLR,IDR,IndiGo,,115,0,80000,Typical,Best,13602
2026-06-02 17:51:54,3,2026-06-05,Friday,7:30 AM,9:25 AM,BLR,IDR,IndiGo,,115,0,80000,Typical,Cheapest,13602
2026-06-02 17:52:05,7,2026-06-09,Tuesday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,85000,Typical,Best,13431
2026-06-02 17:52:05,7,2026-06-09,Tuesday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,85000,Typical,Cheapest,13431
2026-06-02 17:52:19,14,2026-06-16,Tuesday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,85000,,Best,13431
2026-06-02 17:52:19,14,2026-06-16,Tuesday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,85000,,Cheapest,13431
2026-06-02 17:52:34,30,2026-07-02,Thursday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,86000,Typical,Best,13115
2026-06-02 17:52:34,30,2026-07-02,Thursday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,86000,Typical,Cheapest,13115
2026-06-02 17:52:47,60,2026-08-01,Saturday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,87000,,Best,13115
2026-06-02 17:52:47,60,2026-08-01,Saturday,5:55 PM,7:50 PM,BLR,IDR,IndiGo,,115,0,87000,,Cheapest,13115
2026-06-02 17:53:04,1,2026-06-03,Wednesday,7:15 PM,9:35 PM,BLR,LKO,IndiGo,,140,0,106000,,Best,15607
2026-06-02 17:53:04,1,2026-06-03,Wednesday,7:15 PM,9:35 PM,BLR,LKO,IndiGo,,140,0,106000,,Cheapest,15607
2026-06-02 17:53:14,3,2026-06-05,Friday,7:20 AM,9:50 AM,BLR,LKO,IndiGo,,150,0,112000,High,Best,14347
2026-06-02 17:53:14,3,2026-06-05,Friday,7:20 AM,9:50 AM,BLR,LKO,IndiGo,,150,0,112000,High,Cheapest,14347
2026-06-02 17:53:26,7,2026-06-09,Tuesday,7:10 AM,9:50 AM,BLR,LKO,IndiGo,,160,0,112000,High,Best,14347
2026-06-02 17:53:26,7,2026-06-09,Tuesday,7:10 AM,9:50 AM,BLR,LKO,IndiGo,,160,0,112000,High,Cheapest,14347
2026-06-02 17:53:38,14,2026-06-16,Tuesday,7:10 AM,9:50 AM,BLR,LKO,IndiGo,,160,0,112000,High,Best,14498
2026-06-02 17:53:38,14,2026-06-16,Tuesday,9:30 PM,8:30 AM,BLR,LKO,IndiGo,YD 128,660,1,128000,High,Cheapest,13962
2026-06-02 17:53:49,30,2026-07-02,Thursday,7:10 AM,9:50 AM,BLR,LKO,IndiGo,,160,0,108000,Typical,Best,12501
2026-06-02 17:53:49,30,2026-07-02,Thursday,7:10 AM,9:50 AM,BLR,LKO,IndiGo,,160,0,108000,Typical,Cheapest,12501
2026-06-02 17:54:06,60,2026-08-01,Saturday,6:15 AM,8:45 AM,BLR,LKO,Akasa Air,,150,0,109000,High,Best,11877
2026-06-02 17:54:06,60,2026-08-01,Saturday,6:15 AM,8:45 AM,BLR,LKO,Akasa Air,,150,0,109000,High,Cheapest,11877
2026-06-02 17:54:19,1,2026-06-03,Wednesday,9:25 PM,2:50 AM,HYD,BOM,IndiGo,LR 116,325,1,116000,Typical,Best,9314
2026-06-02 17:54:19,1,2026-06-03,Wednesday,9:25 PM,2:50 AM,HYD,BOM,IndiGo,LR 116,325,1,116000,Typical,Cheapest,9314
2026-06-02 17:54:36,3,2026-06-05,Friday,3:00 AM,4:30 AM,HYD,BOM,IndiGo,,90,0,57000,Typical,Best,9303
2026-06-02 17:54:36,3,2026-06-05,Friday,3:00 AM,4:30 AM,HYD,BOM,IndiGo,,90,0,57000,Typical,Cheapest,9303
2026-06-02 17:54:51,7,2026-06-09,Tuesday,8:00 PM,12:05 AM,HYD,BOM,IndiGo,LR 120,245,1,120000,,Best,9182
2026-06-02 17:54:51,7,2026-06-09,Tuesday,8:00 PM,12:05 AM,HYD,BOM,IndiGo,LR 120,245,1,120000,,Cheapest,9182
2026-06-02 17:55:06,14,2026-06-16,Tuesday,3:00 AM,4:30 AM,HYD,BOM,IndiGo,,90,0,57000,Typical,Best,10044
2026-06-02 17:55:06,14,2026-06-16,Tuesday,9:35 AM,2:50 PM,HYD,BOM,IndiGo,LR 120,315,1,120000,Typical,Cheapest,9182
2026-06-02 17:55:22,30,2026-07-02,Thursday,3:00 AM,4:30 AM,HYD,BOM,IndiGo,,90,0,73000,Typical,Best,8879
2026-06-02 17:55:22,30,2026-07-02,Thursday,6:30 AM,12:05 PM,HYD,BOM,IndiGo,LR 118,335,1,118000,Typical,Cheapest,8310
2026-06-02 17:55:33,60,2026-08-01,Saturday,3:00 AM,4:30 AM,HYD,BOM,IndiGo,,90,0,74000,,Best,9010
2026-06-02 17:55:33,60,2026-08-01,Saturday,6:00 PM,12:10 AM,HYD,BOM,IndiGo,PR 137,370,1,137000,,Cheapest,8572
2026-06-02 17:55:48,1,2026-06-03,Wednesday,11:50 PM,2:20 AM,HYD,DEL,IndiGo,,150,0,95000,,Best,15297
2026-06-02 17:55:48,1,2026-06-03,Wednesday,11:50 PM,2:20 AM,HYD,DEL,IndiGo,,150,0,95000,,Cheapest,15297
2026-06-02 17:56:03,3,2026-06-05,Friday,2:15 AM,4:40 AM,HYD,DEL,IndiGo,,145,0,95000,High,Best,13965
2026-06-02 17:56:03,3,2026-06-05,Friday,2:15 AM,4:40 AM,HYD,DEL,IndiGo,,145,0,95000,High,Cheapest,13965
2026-06-02 17:56:18,7,2026-06-09,Tuesday,9:15 PM,2:00 AM,HYD,DEL,IndiGo,MD 140,285,1,140000,High,Best,12040
2026-06-02 17:56:18,7,2026-06-09,Tuesday,9:15 PM,2:00 AM,HYD,DEL,IndiGo,MD 140,285,1,140000,High,Cheapest,12040
2026-06-02 17:56:32,14,2026-06-16,Tuesday,2:15 AM,4:40 AM,HYD,DEL,IndiGo,,145,0,95000,,Best,11662
2026-06-02 17:56:32,14,2026-06-16,Tuesday,2:15 AM,4:40 AM,HYD,DEL,IndiGo,,145,0,95000,,Cheapest,11662
2026-06-02 17:56:45,30,2026-07-02,Thursday,2:15 AM,4:40 AM,HYD,DEL,IndiGo,,145,0,96000,,Best,11662
2026-06-02 17:56:45,30,2026-07-02,Thursday,2:15 AM,4:40 AM,HYD,DEL,IndiGo,,145,0,96000,,Cheapest,11662
2026-06-02 17:56:59,60,2026-08-01,Saturday,2:15 AM,4:40 AM,HYD,DEL,IndiGo,,145,0,98000,High,Best,10874
2026-06-02 17:56:59,60,2026-08-01,Saturday,8:50 AM,2:10 PM,HYD,DEL,IndiGo,MD 144,320,1,144000,High,Cheapest,10448
2026-06-02 17:57:14,1,2026-06-03,Wednesday,9:25 PM,10:45 PM,HYD,BLR,IndiGo,,80,0,47000,,Best,8971
2026-06-02 17:57:14,1,2026-06-03,Wednesday,1:40 PM,6:35 PM,HYD,BLR,IndiGo,NQ 117,295,1,117000,,Cheapest,8831
2026-06-02 17:57:31,3,2026-06-05,Friday,6:30 AM,7:50 AM,HYD,BLR,IndiGo,,80,0,51000,,Best,8971
2026-06-02 17:57:31,3,2026-06-05,Friday,6:30 AM,7:50 AM,HYD,BLR,IndiGo,,80,0,51000,,Cheapest,8971
2026-06-02 17:57:47,7,2026-06-09,Tuesday,6:30 AM,7:50 AM,HYD,BLR,IndiGo,,80,0,51000,Typical,Best,8672
2026-06-02 17:57:47,7,2026-06-09,Tuesday,6:30 AM,7:50 AM,HYD,BLR,IndiGo,,80,0,51000,Typical,Cheapest,8672
2026-06-02 17:58:03,14,2026-06-16,Tuesday,8:05 AM,9:30 AM,HYD,BLR,IndiGo,,85,0,47000,Typical,Best,8672
2026-06-02 17:58:03,14,2026-06-16,Tuesday,8:05 AM,9:30 AM,HYD,BLR,IndiGo,,85,0,47000,Typical,Cheapest,8672
2026-06-02 17:58:14,30,2026-07-02,Thursday,6:30 AM,7:50 AM,HYD,BLR,IndiGo,,80,0,47000,Typical,Best,8672
2026-06-02 17:58:14,30,2026-07-02,Thursday,6:30 AM,7:50 AM,HYD,BLR,IndiGo,,80,0,47000,Typical,Cheapest,8672
2026-06-02 17:58:28,60,2026-08-01,Saturday,6:30 AM,7:50 AM,HYD,BLR,IndiGo,,80,0,48000,High,Best,8672
2026-06-02 17:58:28,60,2026-08-01,Saturday,6:30 AM,7:50 AM,HYD,BLR,IndiGo,,80,0,48000,High,Cheapest,8672
2026-06-02 17:58:41,1,2026-06-03,Wednesday,4:20 PM,5:40 PM,HYD,MAA,IndiGo,,80,0,49000,Typical,Best,10557
2026-06-02 17:58:41,1,2026-06-03,Wednesday,4:20 PM,5:40 PM,HYD,MAA,IndiGo,,80,0,49000,Typical,Cheapest,10557
2026-06-02 17:58:57,3,2026-06-05,Friday,10:25 PM,11:50 PM,HYD,MAA,IndiGo,,85,0,54000,High,Best,11391
2026-06-02 17:58:57,3,2026-06-05,Friday,10:25 PM,11:50 PM,HYD,MAA,IndiGo,,85,0,54000,High,Cheapest,11391
2026-06-02 17:59:09,7,2026-06-09,Tuesday,7:05 AM,8:25 AM,HYD,MAA,IndiGo,,80,0,54000,Typical,Best,10557
2026-06-02 17:59:09,7,2026-06-09,Tuesday,7:05 AM,8:25 AM,HYD,MAA,IndiGo,,80,0,54000,Typical,Cheapest,10557
2026-06-02 17:59:21,14,2026-06-16,Tuesday,7:05 AM,8:25 AM,HYD,MAA,IndiGo,,80,0,54000,Typical,Best,10557
2026-06-02 17:59:21,14,2026-06-16,Tuesday,7:05 AM,8:25 AM,HYD,MAA,IndiGo,,80,0,54000,Typical,Cheapest,10557
2026-06-02 17:59:36,30,2026-07-02,Thursday,7:05 AM,8:25 AM,HYD,MAA,IndiGo,,80,0,55000,Typical,Best,10557
2026-06-02 17:59:36,30,2026-07-02,Thursday,7:05 AM,8:25 AM,HYD,MAA,IndiGo,,80,0,55000,Typical,Cheapest,10557
2026-06-02 17:59:51,60,2026-08-01,Saturday,7:05 AM,8:25 AM,HYD,MAA,IndiGo,,80,0,55000,High,Best,10557
2026-06-02 17:59:51,60,2026-08-01,Saturday,11:45 AM,3:50 PM,HYD,MAA,IndiGo,OX 114,245,1,114000,High,Cheapest,10542
2026-06-02 18:00:01,1,2026-06-03,Wednesday,5:55 AM,8:05 AM,HYD,CCU,IndiGo,,130,0,90000,,Best,19932
2026-06-02 18:00:01,1,2026-06-03,Wednesday,5:25 PM,9:30 PM,HYD,CCU,IndiGo,TZ 121,245,1,121000,,Cheapest,18399
2026-06-02 18:00:11,3,2026-06-05,Friday,5:55 AM,8:05 AM,HYD,CCU,IndiGo,,130,0,90000,High,Best,15968
2026-06-02 18:00:11,3,2026-06-05,Friday,5:55 AM,8:05 AM,HYD,CCU,IndiGo,,130,0,90000,High,Cheapest,15968
2026-06-02 18:00:24,7,2026-06-09,Tuesday,9:20 AM,1:25 PM,HYD,CCU,IndiGo,PR 116,245,1,116000,,Best,15065
